,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
97,2507,English,Reading/Comprehension of Literary Text/Fiction,110.32.b.5.C,"9, 10, 11, 12","evaluate the connection between forms of narration (e.g., unreliable, omniscient) and tone in works of fiction; and","evaluate the connection between forms of narration (e.g., unreliable, omniscient) and tone in works of fiction.",158452,110.32.5.C
98,2508,English,Reading/Comprehension of Literary Text/Fiction,110.32.b.5.D,"9, 10, 11, 12",demonstrate familiarity with works by authors from non-English-speaking literary traditions with emphasis on 20th century world literature.,demonstrate familiarity with works by authors from non-English-speaking literary traditions with emphasis on 20th century world literature.,158453,110.32.5.D
99,2509,English,Reading/Comprehension of Literary Text/Literary Nonfiction,110.32.b.6,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Literary Nonfiction. Students understand, make inferences and draw conclusions about the varied structural patterns and features of literary nonfiction and provide evidence from text to support their understanding. Students are expected to evaluate the role of syntax and diction and the effect of voice, tone, and imagery on a speech, literary essay, or other forms of literary nonfiction.","evaluate the role of syntax and diction and the effect of voice, tone, and imagery on a speech, literary essay, or other forms of literary nonfiction.",158454,110.32.6.A
100,2510,English,Reading/Comprehension of Literary Text/Sensory Language,110.32.b.7,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Sensory Language. Students understand, make inferences and draw conclusions about how an author's sensory language creates imagery in literary text and provide evidence from text to support their understanding. Students are expected to explain the function of symbolism, allegory, and allusions in literary works.","explain the function of symbolism, allegory, and allusions in literary works.",158455,110.32.7.A
101,2511,English,Reading/Comprehension of Informational Text/Culture and History,110.32.b.8,"9, 10, 11, 12","Reading/Comprehension of Informational Text/Culture and History. Students analyze, make inferences and draw conclusions about the author's purpose in cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding. Students are expected to analyze the controlling idea and specific purpose of a passage and the textual elements that support and elaborate it, including both the most important details and the less important details.","analyze the controlling idea and specific purpose of a passage and the textual elements that support and elaborate it, including both the most important details and the less important details.",158456,110.32.8.A
102,2512,English,Reading/Comprehension of Informational Text/Expository Text,110.32.b.9,"9, 10, 11, 12","Reading/Comprehension of Informational Text/Expository Text. Students analyze, make inferences and draw conclusions about expository text and provide evidence from text to support their understanding. Students are expected to:","Reading/Comprehension of Informational Text/Expository Text. Students analyze, make inferences and draw conclusions about expository text and provide evidence from text to support their understanding.",175725,110.32.9
103,2513,English,Reading/Comprehension of Informational Text/Expository Text,110.32.b.9.A,"9, 10, 11, 12",summarize text and distinguish between a summary and a critique and identify non-essential information in a summary and unsubstantiated opinions in a critique;,summarize text and distinguish between a summary and a critique and identify non-essential information in a summary and unsubstantiated opinions in a critique.,158457,110.32.9.A
104,2514,English,Reading/Comprehension of Informational Text/Expository Text,110.32.b.9.B,"9, 10, 11, 12","distinguish among different kinds of evidence (e.g., logical, empirical, anecdotal) used to support conclusions and arguments in texts;","distinguish among different kinds of evidence used to support conclusions and arguments (e.g., logical, empirical, anecdotal) in texts.",158458,110.32.9.B
105,2515,English,Reading/Comprehension of Informational Text/Expository Text,110.32.b.9.C,"9, 10, 11, 12",make and defend subtle inferences and complex conclusions about the ideas in text and their organizational patterns; and,make and defend subtle inferences and complex conclusions about the ideas in text and their organizational patterns.,158459,110.32.9.C
106,2516,English,Reading/Comprehension of Informational Text/Expository Text,110.32.b.9.D,"9, 10, 11, 12",synthesize and make logical connections between ideas and details in several texts selected to reflect a range of viewpoints on the same topic and support those findings with textual evidence.,synthesize and make logical connections between ideas and details in several texts selected to reflect a range of viewpoints on the same topic and support those findings with textual evidence.,158460,110.32.9.D
