,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
92,2643,English,Reading/Comprehension of Literary Text/Fiction,110.34.b.5.B,"9, 10, 11, 12",analyze the moral dilemmas and quandaries presented in works of fiction as revealed by the underlying motivations and behaviors of the characters;,analyze the moral dilemmas and quandaries presented in works of fiction as revealed by the underlying motivations and behaviors of the characters.,158616,110.34.5.B
93,523,English,Reading/Comprehension of Literary Text/Fiction,110.34.b.5.C,"9, 10, 11, 12",compare and contrast the effects of different forms of narration across various genres of fiction; and,compare and contrast the effects of different forms of narration across various genres of fiction.,158617,110.34.5.C
94,524,English,Reading/Comprehension of Literary Text/Fiction,110.34.b.5.D,"9, 10, 11, 12",demonstrate familiarity with works of fiction by British authors from each major literary period.,demonstrate familiarity with works of fiction by British authors from each major literary period.,158618,110.34.5.D
95,2644,English,Reading/Comprehension of Literary Text/Literary Nonfiction,110.34.b.6,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Literary Nonfiction. Students understand, make inferences and draw conclusions about the varied structural patterns and features of literary nonfiction and provide evidence from text to support their understanding. Students are expected to analyze the effect of ambiguity, contradiction, subtlety, paradox, irony, sarcasm, and overstatement in literary essays, speeches, and other forms of literary nonfiction.","analyze the effect of ambiguity, contradiction, subtlety, paradox, irony, sarcasm, and overstatement in literary essays, speeches, and other forms of literary works.",158619,110.34.6.A
96,2645,English,Reading/Comprehension of Literary Text/Sensory Language,110.34.b.7,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Sensory Language. Students understand, make inferences and draw conclusions about how an author's sensory language creates imagery in literary text and provide evidence from text to support their understanding. Students are expected to analyze how the author's patterns of imagery, literary allusions, and conceits reveal theme, set tone, and create meaning in metaphors, passages, and literary works.","analyze how the author's patterns of imagery, literary allusions, and conceits reveal theme, set tone, and create meaning in metaphors, passages, and literary works.",158620,110.34.7.A
97,2646,English,Reading/Comprehension of Informational Text/Culture and History,110.34.b.8,"9, 10, 11, 12","Reading/Comprehension of Informational Text/Culture and History. Students analyze, make inferences and draw conclusions about the author's purpose in cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding. Students are expected to analyze the consistency and clarity of the expression of the controlling idea and the ways in which the organizational and rhetorical patterns of text support or confound the author's meaning or purpose.",analyze the consistency and clarity of the expression of the controlling idea and the ways in which the organizational and rhetorical patterns of text support or confound the author's meaning or purpose.,158621,110.34.8.A
98,2652,English,Reading/Comprehension of Informational Text/Expository Text,110.34.b.9,"9, 10, 11, 12","Reading/Comprehension of Informational Text/Expository Text. Students analyze, make inferences and draw conclusions about expository text and provide evidence from text to support their understanding. Students are expected to:","Reading/Comprehension of Informational Text/Expository Text. Students analyze, make inferences and draw conclusions about expository text and provide evidence from text to support their understanding.",175777,110.34.9
99,2653,English,Reading/Comprehension of Informational Text/Expository Text,110.34.b.9.A,"9, 10, 11, 12","summarize a text in a manner that captures the author's viewpoint, its main ideas, and its elements without taking a position or expressing an opinion;","summarize a text in a manner that captures the author's viewpoint, its main ideas, and its elements without taking a position or expressing an opinion.",158622,110.34.9.A
100,2654,English,Reading/Comprehension of Informational Text/Expository Text,110.34.b.9.B,"9, 10, 11, 12","explain how authors writing on the same issue reached different conclusions because of differences in assumptions, evidence, reasoning, and viewpoints;","explain how authors writing on the same issue reached different conclusions because of differences in assumptions, evidence, reasoning, and viewpoints.",158623,110.34.9.B
101,2655,English,Reading/Comprehension of Informational Text/Expository Text,110.34.b.9.C,"9, 10, 11, 12",make and defend subtle inferences and complex conclusions about the ideas in text and their organizational patterns; and,make and defend subtle inferences and complex conclusions about the ideas in text and their organizational patterns.,158624,110.34.9.C
102,2656,English,Reading/Comprehension of Informational Text/Expository Text,110.34.b.9.D,"9, 10, 11, 12","synthesize ideas and make logical connections (e.g., thematic links, author analysis) among multiple texts representing similar or different genres and technical sources and support those findings with textual evidence.","synthesize ideas and make logical connections (e.g., thematic links, author analysis) among multiple texts representing similar or different genres and technical sources and support those findings with textual evidence.",158625,110.34.9.D
